unit_num,cycle,op_setting_1,op_setting_2,op_setting_3,Total temperature at fan inlet,Total temperature at LPC outlet,Total temperature at HPC outlet,Total temperature at LPT outlet,Pressure at fan inlet,Total pressure in bypass-duct,Total pressure at HPC outlet,Physical fan speed,Physical core speed,Engine pressure ratio (P50/P2),Static pressure at HPC outlet,Ratio of fuel flow to Ps30,Corrected fan speed,Corrected core speed,Bypass Ratio,Burner fuel-air ratio,Bleed Enthalpy,Demanded fan speed,Demanded corrected fan speed,HPT coolant bleed,LPT coolant bleed,RUL,State
94,187,-0.0038,-0.0002,100.0,518.67,642.97,1590.03,1419.04,14.62,21.61,553.34,2388.12,9076.63,1.3,47.72,520.83,2388.1,8144.2,8.451,0.03,394,2388,100.0,38.68,23.2808,71,OK
94,189,-0.0049,-0.0002,100.0,518.67,643.0,1590.41,1412.95,14.62,21.61,552.82,2388.11,9083.02,1.3,47.87,520.6,2388.14,8153.54,8.4184,0.03,393,2388,100.0,38.72,23.1447,69,OK
94,191,0.0006,-0.0004,100.0,518.67,642.38,1584.46,1415.32,14.62,21.61,552.71,2388.18,9081.76,1.3,47.83,520.72,2388.1,8154.84,8.4531,0.03,396,2388,100.0,38.74,23.2195,67,OK
94,193,0.0016,-0.0002,100.0,518.67,643.14,1585.94,1410.26,14.62,21.61,552.93,2388.1,9078.85,1.3,47.8,520.96,2388.12,8154.22,8.5017,0.03,394,2388,100.0,38.76,23.2833,65,OK
94,195,-0.0004,-0.0004,100.0,518.67,642.84,1596.98,1420.15,14.62,21.61,552.82,2388.09,9073.12,1.3,47.62,520.78,2388.14,8151.74,8.499,0.03,395,2388,100.0,38.6,23.1526,63,OK
94,197,0.0017,-0.0003,100.0,518.67,642.85,1600.25,1410.05,14.62,21.61,552.6,2388.14,9077.84,1.3,47.7,520.99,2388.17,8155.23,8.4704,0.03,392,2388,100.0,38.66,23.1685,61,OK
94,199,0.0015,-0.0004,100.0,518.67,642.6,1601.14,1417.95,14.62,21.61,553.16,2388.15,9077.97,1.3,47.92,521.18,2388.11,8153.57,8.4456,0.03,394,2388,100.0,38.51,23.1574,59,OK
94,201,-0.001,0.0001,100.0,518.67,642.74,1587.69,1420.93,14.62,21.61,552.83,2388.16,9081.32,1.3,47.68,520.24,2388.17,8154.71,8.4942,0.03,394,2388,100.0,38.81,23.2242,57,OK
94,203,0.0001,-0.0,100.0,518.67,643.09,1594.55,1418.27,14.62,21.61,552.89,2388.1,9083.36,1.3,47.85,520.68,2388.09,8161.13,8.5031,0.03,395,2388,100.0,38.6,23.0708,55,OK
94,205,-0.001,-0.0003,100.0,518.67,642.89,1586.84,1417.06,14.62,21.61,552.82,2388.12,9081.96,1.3,47.74,520.93,2388.14,8156.77,8.4937,0.03,396,2388,100.0,38.53,23.2235,53,OK
94,207,-0.0011,0.0003,100.0,518.67,643.65,1594.19,1419.36,14.62,21.61,552.55,2388.18,9087.64,1.3,47.62,520.85,2388.18,8162.36,8.476,0.03,396,2388,100.0,38.64,23.0937,51,OK
94,209,-0.0038,-0.0,100.0,518.67,643.47,1593.77,1422.5,14.62,21.61,553.12,2388.1,9081.42,1.3,47.6,521.29,2388.1,8152.2,8.4547,0.03,395,2388,100.0,38.78,23.2365,49,OK
94,211,-0.0005,0.0003,100.0,518.67,642.97,1601.66,1418.08,14.62,21.61,551.75,2388.13,9087.55,1.3,47.99,520.89,2388.13,8162.99,8.4809,0.03,394,2388,100.0,38.79,23.2682,47,OK
94,213,-0.0005,-0.0003,100.0,518.67,643.22,1595.42,1423.57,14.62,21.61,552.15,2388.16,9088.72,1.3,47.84,520.56,2388.14,8165.66,8.4171,0.03,393,2388,100.0,38.7,23.1923,45,OK
94,215,0.0023,-0.0002,100.0,518.67,643.23,1599.87,1416.34,14.62,21.61,552.68,2388.13,9092.2,1.3,47.81,520.66,2388.15,8164.01,8.4784,0.03,395,2388,100.0,38.74,23.2058,43,OK
94,217,0.0004,0.0004,100.0,518.67,643.19,1604.92,1420.03,14.62,21.61,552.4,2388.09,9092.75,1.3,47.8,520.75,2388.12,8165.16,8.4856,0.03,394,2388,100.0,38.51,23.1182,41,OK
94,219,0.0031,-0.0003,100.0,518.67,643.12,1596.07,1415.62,14.62,21.61,552.16,2388.12,9099.88,1.3,47.77,520.33,2388.12,8173.58,8.5219,0.03,393,2388,100.0,38.55,23.1172,39,Warning
94,221,-0.001,0.0003,100.0,518.67,643.29,1596.49,1418.78,14.62,21.61,552.33,2388.1,9091.97,1.3,47.64,520.54,2388.14,8167.76,8.4748,0.03,394,2388,100.0,38.69,23.1717,37,Warning
94,223,-0.0042,-0.0005,100.0,518.67,643.1,1606.01,1424.49,14.62,21.61,551.98,2388.16,9100.1,1.3,47.95,520.62,2388.14,8171.96,8.4876,0.03,396,2388,100.0,38.52,23.1702,35,Warning
94,225,0.0005,-0.0003,100.0,518.67,643.06,1593.44,1426.88,14.62,21.61,552.09,2388.13,9102.42,1.3,47.84,521.0,2388.08,8171.58,8.5007,0.03,394,2388,100.0,38.46,23.2041,33,Warning
94,227,0.0049,-0.0002,100.0,518.67,643.29,1592.75,1421.59,14.62,21.61,552.31,2388.12,9107.01,1.3,47.78,520.25,2388.15,8170.67,8.4798,0.03,396,2388,100.0,38.48,23.1289,31,Warning
94,229,-0.0006,0.0002,100.0,518.67,642.79,1601.49,1423.53,14.62,21.61,552.43,2388.11,9113.04,1.3,47.94,520.21,2388.1,8180.59,8.4736,0.03,395,2388,100.0,38.46,23.1739,29,Warning
94,231,0.0011,0.0002,100.0,518.67,642.78,1594.89,1430.41,14.62,21.61,552.42,2388.07,9110.49,1.3,47.73,520.64,2388.14,8178.86,8.5181,0.03,396,2388,100.0,38.57,23.1292,27,Warning
94,233,-0.0058,0.0,100.0,518.67,643.11,1601.31,1424.44,14.62,21.61,553.16,2388.17,9110.5,1.3,48.06,520.05,2388.12,8185.98,8.5068,0.03,395,2388,100.0,38.43,23.2232,25,Warning
94,235,-0.0003,-0.0001,100.0,518.67,642.99,1598.11,1426.15,14.62,21.61,552.2,2388.16,9110.05,1.3,48.11,520.39,2388.17,8184.75,8.4818,0.03,397,2388,100.0,38.63,23.1621,23,Warning
94,237,-0.0006,0.0,100.0,518.67,644.18,1605.84,1424.01,14.62,21.61,552.51,2388.19,9112.47,1.3,48.14,520.12,2388.12,8192.4,8.4587,0.03,394,2388,100.0,38.61,23.1538,21,Warning
94,239,-0.0035,0.0002,100.0,518.67,643.47,1601.22,1423.49,14.62,21.61,552.25,2388.19,9120.77,1.3,48.03,520.4,2388.13,8189.29,8.5101,0.03,395,2388,100.0,38.59,23.0952,19,Warning
94,241,-0.0018,0.0002,100.0,518.67,643.39,1597.99,1421.07,14.62,21.61,552.64,2388.15,9122.98,1.3,47.94,520.95,2388.13,8193.1,8.503,0.03,395,2388,100.0,38.52,23.1268,17,Warning
94,243,-0.0012,-0.0001,100.0,518.67,642.91,1601.17,1430.06,14.62,21.61,551.31,2388.15,9128.54,1.3,47.85,520.45,2388.14,8193.76,8.5083,0.03,395,2388,100.0,38.66,23.1806,15,Warning
94,245,-0.0015,0.0002,100.0,518.67,642.92,1598.99,1431.21,14.62,21.61,552.51,2388.17,9141.46,1.3,47.88,520.21,2388.12,8195.5,8.4944,0.03,395,2388,100.0,38.61,23.1142,13,Warning
94,247,0.0004,-0.0004,100.0,518.67,643.55,1599.21,1431.52,14.62,21.61,552.2,2388.2,9138.9,1.3,48.18,520.35,2388.15,8199.0,8.5299,0.03,394,2388,100.0,38.52,23.0614,11,Warning
94,249,0.0023,-0.0004,100.0,518.67,644.04,1600.85,1420.47,14.62,21.61,551.97,2388.13,9139.87,1.3,48.01,520.38,2388.16,8199.38,8.5378,0.03,397,2388,100.0,38.49,23.098,9,Alarm
94,251,0.0004,-0.0005,100.0,518.67,643.47,1592.46,1429.17,14.62,21.61,551.87,2388.2,9139.66,1.3,48.0,519.85,2388.21,8204.13,8.524,0.03,397,2388,100.0,38.4,23.1917,7,Alarm
94,253,-0.0014,-0.0003,100.0,518.67,643.74,1605.27,1436.02,14.62,21.61,552.05,2388.12,9139.75,1.3,48.16,520.01,2388.14,8212.27,8.5423,0.03,396,2388,100.0,38.61,22.9593,5,Alarm
94,255,0.0006,0.0003,100.0,518.67,643.25,1602.62,1430.43,14.62,21.61,552.07,2388.16,9146.93,1.3,47.98,519.63,2388.15,8208.35,8.5147,0.03,397,2388,100.0,38.42,22.9984,3,Fail
94,257,-0.0036,-0.0002,100.0,518.67,643.3,1604.05,1431.12,14.62,21.61,551.32,2388.22,9148.49,1.3,48.32,520.02,2388.22,8216.89,8.4959,0.03,396,2388,100.0,38.21,23.1518,1,Fail
95,51,0.0022,-0.0004,100.0,518.67,642.23,1587.91,1397.38,14.62,21.6,555.12,2387.95,9068.2,1.3,46.97,522.43,2388.02,8148.36,8.4209,0.03,390,2388,100.0,38.95,23.5191,232,OK
95,53,0.0037,-0.0003,100.0,518.67,642.17,1588.17,1398.24,14.62,21.61,554.53,2388.03,9067.52,1.3,47.23,522.42,2388.04,8155.36,8.3964,0.03,393,2388,100.0,38.99,23.3749,230,OK
95,55,0.0012,-0.0005,100.0,518.67,641.83,1589.14,1393.55,14.62,21.61,554.54,2388.01,9062.98,1.3,47.22,522.06,2388.0,8144.55,8.3883,0.03,391,2388,100.0,38.95,23.3812,228,OK
95,57,0.0017,0.0003,100.0,518.67,641.91,1579.12,1396.6,14.62,21.61,554.66,2388.0,9071.14,1.3,47.07,522.06,2387.95,8148.6,8.37,0.03,391,2388,100.0,39.01,23.3966,226,OK
95,59,0.0034,0.0,100.0,518.67,641.78,1583.73,1393.7,14.62,21.61,554.01,2387.96,9073.22,1.3,47.23,522.68,2388.02,8151.55,8.3946,0.03,390,2388,100.0,39.07,23.4327,224,OK
95,61,-0.0024,-0.0003,100.0,518.67,642.24,1587.45,1402.6,14.62,21.61,554.27,2388.07,9074.84,1.3,47.31,522.22,2388.02,8146.3,8.4165,0.03,391,2388,100.0,38.97,23.4084,222,OK
95,63,-0.0027,-0.0002,100.0,518.67,642.33,1576.15,1399.66,14.62,21.61,554.42,2388.0,9073.46,1.3,47.14,522.56,2387.97,8150.25,8.4254,0.03,391,2388,100.0,39.02,23.3505,220,OK
95,65,0.0032,-0.0005,100.0,518.67,642.36,1582.01,1400.4,14.62,21.6,555.64,2387.96,9068.88,1.3,47.33,522.45,2387.95,8151.86,8.3818,0.03,393,2388,100.0,38.92,23.3155,218,OK
95,67,-0.002,0.0004,100.0,518.67,642.18,1585.97,1394.71,14.62,21.61,554.25,2387.97,9075.63,1.3,47.24,522.17,2388.02,8146.59,8.3907,0.03,392,2388,100.0,38.9,23.4372,216,OK
95,69,0.0028,-0.0001,100.0,518.67,642.49,1581.55,1397.54,14.62,21.61,554.43,2388.0,9069.3,1.3,47.19,521.99,2388.0,8146.72,8.3908,0.03,393,2388,100.0,39.06,23.3071,214,OK
95,71,-0.0024,-0.0,100.0,518.67,641.82,1588.7,1397.86,14.62,21.61,554.85,2388.02,9065.18,1.3,47.03,521.92,2387.99,8149.46,8.4022,0.03,391,2388,100.0,39.06,23.4485,212,OK
95,73,0.0014,0.0002,100.0,518.67,641.89,1591.38,1397.57,14.62,21.61,553.84,2388.01,9064.99,1.3,47.19,522.58,2387.96,8152.57,8.3979,0.03,392,2388,100.0,38.92,23.3184,210,OK
95,75,0.0016,0.0003,100.0,518.67,641.61,1581.14,1400.82,14.62,21.61,554.06,2387.99,9070.46,1.3,47.18,522.43,2387.97,8148.99,8.4092,0.03,393,2388,100.0,39.0,23.3081,208,OK
95,77,0.0043,0.0001,100.0,518.67,642.8,1578.35,1398.83,14.62,21.61,554.46,2388.0,9070.43,1.3,47.21,521.97,2388.01,8156.51,8.3708,0.03,391,2388,100.0,39.15,23.3313,206,OK
95,79,0.0024,0.0,100.0,518.67,642.15,1586.93,1397.07,14.62,21.61,553.84,2388.0,9068.29,1.3,47.23,522.22,2387.97,8155.0,8.3822,0.03,391,2388,100.0,39.15,23.3262,204,OK
95,81,-0.0017,0.0002,100.0,518.67,642.04,1584.35,1394.84,14.62,21.61,554.74,2388.01,9077.45,1.3,47.43,522.08,2387.98,8152.0,8.3921,0.03,391,2388,100.0,39.02,23.4055,202,OK
95,83,-0.0004,0.0004,100.0,518.67,642.28,1583.52,1408.22,14.62,21.61,554.99,2388.04,9074.54,1.3,47.27,522.57,2388.02,8151.64,8.4035,0.03,392,2388,100.0,39.09,23.3536,200,OK
95,85,-0.0019,0.0003,100.0,518.67,641.91,1581.22,1400.16,14.62,21.61,554.8,2388.0,9067.21,1.3,47.18,522.46,2388.01,8150.84,8.4153,0.03,390,2388,100.0,39.04,23.3966,198,OK
95,87,0.0031,-0.0001,100.0,518.67,642.26,1591.11,1397.78,14.62,21.61,554.02,2387.98,9060.76,1.3,47.16,522.48,2387.99,8150.17,8.3855,0.03,392,2388,100.0,39.04,23.5197,196,OK
95,89,0.0026,-0.0001,100.0,518.67,642.06,1587.62,1393.99,14.62,21.61,553.6,2387.99,9071.33,1.3,47.4,521.92,2388.02,8152.78,8.4024,0.03,391,2388,100.0,39.05,23.3651,194,OK
95,91,-0.0015,0.0003,100.0,518.67,642.07,1583.01,1394.44,14.62,21.61,554.71,2387.99,9068.74,1.3,47.28,522.81,2388.0,8151.77,8.4039,0.03,391,2388,100.0,38.99,23.3145,192,OK
95,93,0.0008,0.0003,100.0,518.67,642.13,1589.76,1407.41,14.62,21.61,554.41,2388.01,9077.07,1.3,47.1,522.37,2388.02,8148.3,8.3799,0.03,389,2388,100.0,39.08,23.432,190,OK
95,95,-0.0013,0.0002,100.0,518.67,642.36,1592.95,1395.68,14.62,21.61,554.49,2388.01,9078.51,1.3,47.13,522.64,2387.99,8157.82,8.4018,0.03,392,2388,100.0,38.83,23.4057,188,OK
95,97,-0.0014,-0.0003,100.0,518.67,642.18,1590.79,1392.48,14.62,21.61,554.74,2388.0,9069.59,1.3,47.14,522.21,2387.95,8146.5,8.4375,0.03,392,2388,100.0,39.09,23.333,186,OK
95,99,0.0015,0.0004,100.0,518.67,642.38,1580.28,1404.26,14.62,21.61,553.76,2387.98,9065.33,1.3,47.2,522.61,2387.96,8148.45,8.4175,0.03,393,2388,100.0,38.99,23.5004,184,OK
95,101,-0.0039,0.0,100.0,518.67,641.79,1585.48,1397.83,14.62,21.61,554.3,2387.96,9066.38,1.3,47.32,522.28,2387.98,8155.53,8.4474,0.03,392,2388,100.0,38.88,23.4572,182,OK
95,103,-0.0013,-0.0002,100.0,518.67,641.56,1592.15,1399.89,14.62,21.61,554.19,2388.02,9072.13,1.3,47.23,522.11,2387.94,8152.97,8.3962,0.03,392,2388,100.0,39.01,23.4325,180,OK
95,105,-0.0013,0.0002,100.0,518.67,642.34,1588.83,1404.64,14.62,21.6,554.26,2387.99,9065.28,1.3,47.18,521.76,2387.95,8149.55,8.3617,0.03,393,2388,100.0,39.07,23.4055,178,OK
95,107,0.0003,0.0004,100.0,518.67,641.8,1587.09,1403.51,14.62,21.61,554.42,2388.03,9077.5,1.3,47.33,522.1,2387.99,8148.3,8.4281,0.03,392,2388,100.0,39.03,23.3986,176,OK
95,109,-0.0008,0.0003,100.0,518.67,642.24,1595.25,1403.28,14.62,21.61,554.66,2388.02,9070.75,1.3,47.13,522.22,2388.02,8152.11,8.3982,0.03,390,2388,100.0,39.08,23.4312,174,OK
95,111,0.0028,-0.0,100.0,518.67,642.12,1578.68,1403.06,14.62,21.61,554.26,2388.01,9073.19,1.3,47.31,522.56,2388.01,8153.99,8.3703,0.03,393,2388,100.0,39.06,23.3337,172,OK
95,113,-0.0009,0.0001,100.0,518.67,642.41,1591.1,1400.5,14.62,21.61,553.68,2388.0,9068.47,1.3,47.17,522.17,2387.97,8153.25,8.3958,0.03,391,2388,100.0,38.93,23.4026,170,OK
95,115,-0.0006,-0.0004,100.0,518.67,642.52,1591.47,1401.33,14.62,21.61,554.06,2388.0,9069.48,1.3,47.34,522.19,2388.0,8150.67,8.3913,0.03,391,2388,100.0,39.07,23.4132,168,OK
95,117,-0.001,0.0001,100.0,518.67,642.63,1581.96,1392.27,14.62,21.61,554.38,2387.97,9072.45,1.3,47.1,522.3,2388.06,8149.85,8.399,0.03,391,2388,100.0,38.89,23.4329,166,OK
95,119,-0.0017,-0.0,100.0,518.67,642.71,1588.53,1399.35,14.62,21.61,554.72,2387.98,9074.87,1.3,47.18,522.09,2388.0,8150.12,8.4344,0.03,392,2388,100.0,38.9,23.3867,164,OK
95,121,-0.0017,-0.0002,100.0,518.67,642.41,1584.43,1405.4,14.62,21.61,553.66,2388.0,9075.52,1.3,47.27,522.25,2388.0,8152.32,8.4346,0.03,393,2388,100.0,39.01,23.3196,162,OK
95,123,-0.0001,0.0001,100.0,518.67,642.05,1584.43,1403.02,14.62,21.61,554.86,2388.03,9076.81,1.3,47.2,522.42,2387.95,8158.06,8.3878,0.03,391,2388,100.0,38.94,23.3338,160,OK
95,125,0.0017,0.0001,100.0,518.67,641.85,1584.78,1401.17,14.62,21.61,554.22,2388.01,9073.39,1.3,47.22,522.04,2387.96,8151.12,8.4315,0.03,391,2388,100.0,38.96,23.4351,158,OK
95,127,0.0023,0.0003,100.0,518.67,642.77,1588.68,1398.64,14.62,21.61,553.94,2387.96,9067.16,1.3,47.22,522.19,2387.98,8158.17,8.3856,0.03,393,2388,100.0,39.12,23.392,156,OK
95,129,-0.0033,0.0001,100.0,518.67,642.74,1590.89,1398.99,14.62,21.61,553.73,2387.95,9074.2,1.3,47.36,521.93,2388.05,8154.89,8.4176,0.03,393,2388,100.0,38.99,23.2857,154,OK
95,131,-0.0036,-0.0004,100.0,518.67,642.82,1581.63,1397.16,14.62,21.61,553.82,2388.03,9079.23,1.3,47.28,522.19,2388.0,8156.33,8.3985,0.03,391,2388,100.0,38.9,23.3979,152,OK
95,133,0.0004,-0.0001,100.0,518.67,642.43,1588.11,1397.39,14.62,21.61,554.08,2387.99,9077.36,1.3,47.28,522.41,2387.97,8156.64,8.404,0.03,390,2388,100.0,39.1,23.3421,150,OK
95,135,-0.0009,0.0,100.0,518.67,642.11,1586.87,1400.93,14.62,21.61,554.82,2388.0,9079.33,1.3,47.3,521.69,2388.05,8157.59,8.4129,0.03,392,2388,100.0,39.16,23.3882,148,OK
95,137,-0.002,0.0001,100.0,518.67,641.83,1587.74,1400.25,14.62,21.61,554.29,2388.03,9070.15,1.3,47.34,522.16,2388.0,8146.51,8.4162,0.03,392,2388,100.0,39.01,23.445,146,OK
95,139,-0.0011,-0.0003,100.0,518.67,642.87,1581.36,1395.12,14.62,21.61,553.95,2387.99,9074.08,1.3,47.38,521.78,2388.03,8151.23,8.4018,0.03,393,2388,100.0,38.76,23.4701,144,OK
95,141,-0.0021,0.0005,100.0,518.67,642.59,1590.99,1400.57,14.62,21.61,553.63,2388.02,9076.59,1.3,47.23,522.4,2388.02,8151.05,8.409,0.03,392,2388,100.0,39.15,23.3256,142,OK
95,143,0.0014,0.0002,100.0,518.67,641.78,1587.17,1399.26,14.62,21.61,554.05,2388.04,9072.95,1.3,47.27,521.77,2388.04,8151.48,8.4383,0.03,392,2388,100.0,38.95,23.3957,140,OK
95,145,-0.0042,-0.0002,100.0,518.67,642.32,1583.14,1399.38,14.62,21.61,553.96,2388.09,9068.38,1.3,47.31,521.85,2388.02,8157.48,8.4153,0.03,391,2388,100.0,38.86,23.3159,138,OK
95,147,-0.0024,-0.0002,100.0,518.67,642.34,1584.97,1399.64,14.62,21.61,553.96,2388.07,9077.03,1.3,47.33,522.15,2387.99,8151.56,8.3504,0.03,392,2388,100.0,38.9,23.3908,136,OK
95,149,-0.0024,-0.0003,100.0,518.67,641.98,1592.61,1405.6,14.62,21.61,553.77,2388.04,9070.98,1.3,47.25,522.73,2388.01,8152.62,8.4123,0.03,393,2388,100.0,38.94,23.3638,134,OK
95,151,0.0012,0.0002,100.0,518.67,642.24,1581.38,1402.65,14.62,21.61,554.49,2388.0,9069.42,1.3,47.24,522.18,2388.03,8149.05,8.4186,0.03,393,2388,100.0,39.0,23.2735,132,OK
95,153,-0.0055,-0.0003,100.0,518.67,642.91,1590.99,1398.15,14.62,21.61,553.82,2388.04,9077.08,1.3,47.26,521.88,2388.0,8156.14,8.413,0.03,391,2388,100.0,39.0,23.4206,130,OK
95,155,0.0017,-0.0003,100.0,518.67,641.82,1584.81,1399.21,14.62,21.61,554.19,2388.01,9074.59,1.3,47.29,522.54,2387.97,8155.37,8.4199,0.03,391,2388,100.0,38.95,23.2489,128,OK
95,157,0.0021,0.0002,100.0,518.67,642.49,1585.71,1408.04,14.62,21.61,553.8,2388.03,9074.32,1.3,47.18,521.3,2388.1,8160.11,8.4111,0.03,393,2388,100.0,38.87,23.2966,126,OK
95,159,0.0044,0.0003,100.0,518.67,642.27,1580.42,1393.35,14.62,21.61,553.72,2388.0,9076.53,1.3,47.46,522.02,2387.98,8153.86,8.3846,0.03,394,2388,100.0,38.81,23.4131,124,OK
95,161,-0.0015,0.0004,100.0,518.67,642.53,1585.48,1405.04,14.62,21.61,553.79,2388.06,9077.64,1.3,47.33,521.97,2388.06,8156.32,8.4415,0.03,391,2388,100.0,38.94,23.2145,122,OK
95,163,-0.0019,0.0003,100.0,518.67,642.37,1586.48,1405.83,14.62,21.61,553.86,2388.02,9077.46,1.3,47.35,521.7,2388.04,8156.02,8.3691,0.03,392,2388,100.0,39.0,23.2776,120,OK
95,165,0.0014,-0.0004,100.0,518.67,642.18,1587.17,1403.68,14.62,21.61,554.24,2388.02,9069.13,1.3,47.2,522.05,2388.06,8154.15,8.4267,0.03,393,2388,100.0,38.87,23.3095,118,OK
95,167,-0.0012,-0.0003,100.0,518.67,642.5,1585.29,1411.22,14.62,21.61,553.82,2388.01,9078.42,1.3,47.47,522.2,2388.1,8156.52,8.4283,0.03,391,2388,100.0,39.0,23.3513,116,OK
95,169,-0.0,-0.0005,100.0,518.67,642.53,1585.09,1403.81,14.62,21.61,554.87,2388.02,9080.36,1.3,47.28,522.1,2388.06,8160.45,8.4001,0.03,393,2388,100.0,38.99,23.2581,114,OK
95,171,0.0004,-0.0001,100.0,518.67,641.99,1579.98,1405.06,14.62,21.61,553.43,2388.01,9074.24,1.3,47.33,522.1,2388.07,8149.76,8.4248,0.03,393,2388,100.0,39.05,23.4166,112,OK
95,173,-0.0042,0.0001,100.0,518.67,642.08,1592.64,1400.55,14.62,21.61,553.53,2388.03,9078.97,1.3,47.35,522.06,2388.05,8152.55,8.4155,0.03,393,2388,100.0,38.9,23.4406,110,OK
95,175,0.0014,-0.0,100.0,518.67,642.47,1584.35,1399.68,14.62,21.61,553.93,2388.03,9080.31,1.3,47.31,522.16,2388.07,8155.27,8.4165,0.03,392,2388,100.0,38.88,23.2629,108,OK
95,177,-0.0033,-0.0001,100.0,518.67,642.31,1594.42,1392.6,14.62,21.61,553.65,2388.02,9077.13,1.3,47.48,522.22,2388.08,8153.06,8.4138,0.03,392,2388,100.0,39.06,23.384,106,OK
95,179,0.0031,0.0002,100.0,518.67,642.61,1587.74,1403.9,14.62,21.61,553.5,2388.03,9077.23,1.3,47.41,521.43,2388.06,8161.33,8.4601,0.03,393,2388,100.0,38.82,23.372,104,OK
95,181,0.0039,-0.0001,100.0,518.67,642.71,1588.76,1404.52,14.62,21.61,553.92,2388.07,9080.77,1.3,47.23,521.89,2388.07,8155.95,8.4407,0.03,391,2388,100.0,38.75,23.325,102,OK
95,183,0.0007,0.0004,100.0,518.67,642.29,1585.09,1399.66,14.62,21.61,553.69,2388.04,9068.98,1.3,47.41,521.85,2388.07,8156.57,8.4162,0.03,393,2388,100.0,38.96,23.3933,100,OK
95,185,-0.0017,0.0003,100.0,518.67,643.08,1592.45,1407.79,14.62,21.61,554.27,2388.06,9080.77,1.3,47.28,521.05,2388.0,8156.42,8.4388,0.03,393,2388,100.0,38.76,23.3264,98,OK
95,187,-0.0029,-0.0,100.0,518.67,642.74,1587.24,1401.49,14.62,21.61,553.53,2388.05,9078.4,1.3,47.46,521.85,2388.01,8151.65,8.4545,0.03,392,2388,100.0,38.86,23.3067,96,OK
95,189,0.003,0.0002,100.0,518.67,643.02,1590.43,1408.82,14.62,21.61,553.66,2388.06,9084.41,1.3,47.53,522.19,2388.08,8155.87,8.3769,0.03,392,2388,100.0,38.79,23.3154,94,OK
95,191,0.001,-0.0001,100.0,518.67,642.69,1583.4,1405.29,14.62,21.61,553.42,2388.05,9082.56,1.3,47.34,520.96,2388.04,8159.18,8.4268,0.03,394,2388,100.0,38.99,23.3554,92,OK
95,193,-0.0009,0.0003,100.0,518.67,642.43,1584.59,1403.75,14.62,21.61,553.64,2388.06,9077.81,1.3,47.5,521.95,2388.01,8159.97,8.4242,0.03,394,2388,100.0,38.7,23.4737,90,OK
95,195,-0.0009,0.0001,100.0,518.67,642.54,1588.55,1411.99,14.62,21.61,553.48,2388.06,9082.55,1.3,47.47,521.36,2387.99,8152.74,8.4484,0.03,392,2388,100.0,38.73,23.3213,88,OK
95,197,0.0011,0.0001,100.0,518.67,643.02,1589.01,1402.16,14.62,21.61,553.63,2388.08,9078.29,1.3,47.66,521.72,2388.06,8156.08,8.4606,0.03,393,2388,100.0,38.96,23.3095,86,OK
95,199,0.0007,-0.0003,100.0,518.67,642.59,1592.07,1408.87,14.62,21.61,554.19,2388.06,9077.04,1.3,47.57,522.23,2388.09,8160.43,8.449,0.03,394,2388,100.0,38.74,23.3208,84,OK
95,201,0.002,-0.0005,100.0,518.67,643.18,1592.75,1408.54,14.62,21.61,553.8,2388.11,9089.03,1.3,47.42,521.82,2388.0,8155.25,8.4441,0.03,394,2388,100.0,38.93,23.3059,82,OK
95,203,-0.0025,0.0001,100.0,518.67,642.41,1586.44,1409.74,14.62,21.61,553.79,2388.03,9082.55,1.3,47.55,521.94,2388.1,8154.5,8.4316,0.03,394,2388,100.0,38.86,23.3468,80,OK
95,205,0.0029,0.0004,100.0,518.67,642.81,1594.49,1411.49,14.62,21.61,553.49,2388.06,9077.51,1.3,47.57,521.29,2388.04,8157.92,8.4657,0.03,394,2388,100.0,38.91,23.4012,78,OK
95,207,0.0012,0.0001,100.0,518.67,642.42,1590.51,1412.31,14.62,21.61,553.97,2388.07,9075.8,1.3,47.54,521.06,2388.05,8157.73,8.4649,0.03,394,2388,100.0,38.94,23.3592,76,OK
95,209,0.0006,0.0002,100.0,518.67,642.51,1595.87,1404.78,14.62,21.61,553.29,2388.05,9082.52,1.3,47.66,521.34,2388.01,8155.3,8.4352,0.03,393,2388,100.0,38.85,23.4043,74,OK
95,211,0.0008,-0.0002,100.0,518.67,642.67,1593.03,1404.44,14.62,21.61,553.27,2388.07,9082.59,1.3,47.66,521.67,2388.04,8164.41,8.4779,0.03,393,2388,100.0,38.92,23.2911,72,OK
95,213,0.0015,0.0005,100.0,518.67,643.14,1590.59,1415.19,14.62,21.61,553.36,2388.08,9092.1,1.3,47.64,521.48,2388.08,8161.84,8.4234,0.03,392,2388,100.0,38.72,23.2328,70,OK
95,215,0.0027,-0.0005,100.0,518.67,642.37,1592.25,1410.6,14.62,21.61,553.38,2388.06,9082.72,1.3,47.65,520.93,2388.11,8160.0,8.4598,0.03,393,2388,100.0,38.55,23.3309,68,OK
95,217,0.0012,0.0002,100.0,518.67,642.5,1591.88,1407.93,14.62,21.61,552.73,2388.08,9082.1,1.3,47.65,521.81,2388.07,8161.27,8.4275,0.03,392,2388,100.0,38.85,23.1949,66,OK
95,219,-0.0042,0.0004,100.0,518.67,642.54,1588.5,1413.89,14.62,21.61,553.03,2388.01,9086.62,1.3,47.5,521.37,2388.07,8164.37,8.452,0.03,393,2388,100.0,38.87,23.3002,64,OK
